custom_id,error,model,Q1,Q2,Q3,Q4,in_actual
samples_table_GSE135304.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: Columns such as 'Post treatment days' and 'Post treatment sample' indicate survival time/status data; presence of 'yes' in 'Post treatment sample' and numeric values in 'Post treatment days' suggest survival follow-up times. | justification: The dataset includes patient-specific survival time and status information as indicated by the 'Post treatment sample' and 'Post treatment days' columns, fulfilling the survival data criterion.","No | stage i evidence: The 'Cancer stage' column shows various stages (1,2,3,4) but no indication that >50% of patients are Stage I; many entries are 'na' or higher stages. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is present in the dataset; no column or data indicating ACT status. | justification: The dataset does not have a majority (>50%) of Stage I patients, nor does it have explicit ACT annotation.","meets survival criterion: Yes | meets stage or act criterion: No | justification: While the dataset includes survival data, it lacks a majority of Stage I patients and does not have explicit ACT annotation, thus failing the second inclusion criterion.",No,False
samples_table_GSE20304.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of ChIP-chip data from lung cancer cell lines treated with HDAC inhibitor; no patient survival time or status data provided. | justification: The dataset is based on cell line experiments, not patient clinical data, thus lacks survival information.","No | stage i evidence: No patient data or staging information available; dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation present; dataset describes in vitro drug treatment, not patient treatment annotation. | justification: No clinical patient data or annotations regarding stage or adjuvant chemotherapy are included.",meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient survival data and clinical annotations required for inclusion; it is an experimental cell line dataset not meeting inclusion criteria.,No,False
samples_table_GSE67729.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description lists cell lines and treatments but does not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: The data appears to be from tumor-derived cultured cells and cell lines, not from patient clinical data with survival outcomes.","No | stage i evidence: No information on patient stage distribution is provided; dataset involves cell lines, not patient samples. | act evidence: No explicit adjuvant chemotherapy annotation is present; treatments described are in vitro drug treatments on cell lines, not clinical ACT annotation. | justification: The dataset is experimental cell line data without clinical stage or ACT annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and does not include clinical stage or adjuvant chemotherapy annotation. It is based on cell line experiments, thus does not meet inclusion criteria.",No,False
samples_table_GSE45403.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of gene expression data from A549 lung cancer cell lines under different irradiation conditions and time points; no patient survival time or status data is provided. | justification: The data is from in vitro cell line experiments, not clinical patient data, so survival information is not available.","No | stage i evidence: No patient data or staging information is present; the dataset is from cell lines, not patient samples. | act evidence: No adjuvant chemotherapy annotation is present; dataset involves irradiation treatments on cell lines only. | justification: The dataset does not include any patient clinical data, staging, or treatment annotations relevant to ACT.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and any clinical annotations regarding stage or adjuvant chemotherapy; it is an in vitro experimental dataset and does not meet inclusion criteria.,No,False
samples_table_GSE127462.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations only mention tissue samples from lymph nodes without any mention of survival time or status data such as overall survival (OS), relapse-free survival (RFS), or progression-free survival (PFS). | justification: Survival data is not provided or referenced in the dataset summary or sample metadata.","No | stage i evidence: No information on NSCLC staging or patient stage I composition is provided in the dataset description or sample metadata. | act evidence: No explicit annotation or mention of adjuvant chemotherapy (ACT) is present in the dataset description or sample metadata. | justification: The dataset samples are lymph node biopsies labeled as 'FL lymph node biopsy, untreated' which suggests follicular lymphoma samples, not NSCLC, and no stage or ACT data is available.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not include NSCLC stage I patients or ACT annotation. Additionally, the samples appear to be from follicular lymphoma lymph node biopsies, not NSCLC, thus failing all inclusion criteria.",No,False
samples_table_GSE31625.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression data from NSCLC cell lines with erlotinib sensitivity annotation, no patient survival time or status data provided. | justification: The dataset includes only cell line data and drug sensitivity status, not patient-specific survival time or status.","No | stage i evidence: No patient data or staging information is provided; dataset is from cell lines, not patient samples. | act evidence: No adjuvant chemotherapy annotation is present; only drug sensitivity of cell lines is noted. | justification: Dataset does not include patient samples, so no stage I composition or ACT annotation applies.",meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient survival data and does not include patient stage or ACT annotation; it is based on cell lines only and thus does not meet inclusion criteria.,No,False
samples_table_GSE39279.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: Multiple samples have 'time_rec (years)' indicating recurrence-free survival time, e.g., Tumor 2 with time_rec (years): 3.79, Tumor 15 with 3.87, Tumor 14 with 0.11, etc. | justification: The dataset includes patient-specific survival time data (recurrence-free survival) for many patients, fulfilling the survival data criterion.","Yes | stage i evidence: Many samples are annotated as Stage I (e.g., Tumor 2: Stage I, Tumor 15: Stage I, Tumor 14: Stage I, Tumor 10: Stage I, Tumor 12: Stage I, etc.), indicating a large proportion of Stage I patients. | act evidence: Adjuvant chemotherapy annotation is present for many samples, e.g., Tumor 14: no, Tumor 15: no, Tumor 2: no, Tumor 14: no, Tumor 328: yes, Tumor 330: yes, Tumor 334: no, Tumor 335: yes, etc. | justification: The dataset contains a majority of patients with Stage I NSCLC and explicit adjuvant chemotherapy annotations for many patients, meeting the inclusion criteria.","meets survival criterion: Yes | meets stage or act criterion: Yes | justification: The dataset includes patient-specific survival time data and status (recurrence-free survival), and a majority of patients are Stage I or have explicit adjuvant chemotherapy annotation, fulfilling both inclusion criteria.",Yes,True
samples_table_GSE51853.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: Survival data is a required inclusion criterion, but no survival time or status information is provided in the dataset summary or sample metadata.",No | stage i evidence: No information on patient stage distribution is provided; the dataset only specifies histology types without staging details. | act evidence: There is no mention of adjuvant chemotherapy annotation or treatment information in the dataset description or metadata. | justification: Neither stage I patient proportion nor adjuvant chemotherapy annotation is available or indicated in the dataset.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both survival data and the required clinical annotations (stage I majority or ACT annotation), thus it does not meet the inclusion criteria.",No,False
samples_table_GSE51852.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: Survival data is a required inclusion criterion, but the dataset only provides histology and tumor subtype information without survival outcomes.",No | stage i evidence: No information on patient stage distribution is provided in the dataset description or sample annotations. | act evidence: There is no explicit annotation or mention of adjuvant chemotherapy (ACT) in the dataset description or sample metadata. | justification: Neither majority stage I patients nor ACT annotation is present or indicated in the dataset.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both survival data and the required clinical annotations (stage I majority or ACT). Therefore, it does not meet the inclusion criteria for the meta-analysis.",No,False
samples_table_GSE81642.csv,,gpt-4.1-mini-2025-04-14,No | evidence: Dataset consists of NSCLC cell lines with shRNA treatments; no patient survival time or status data provided. | justification: The dataset includes only cell line experimental data without any patient-specific survival information.,No | stage i evidence: No patient data or staging information available; only cell lines are included. | act evidence: No adjuvant chemotherapy annotation present; dataset is experimental cell line data. | justification: No clinical patient data or treatment annotations are present in the dataset.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations such as stage or adjuvant chemotherapy, thus does not meet inclusion criteria.",No,False
samples_table_GSE18842.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample metadata do not mention any patient-specific survival time or status data such as overall survival (OS), relapse-free survival (RFS), or progression-free survival (PFS). | justification: Survival data is a required inclusion criterion, but no survival information is provided in the dataset summary or sample annotations.",No | stage i evidence: The dataset summary mentions gene expression differences by tumor stage but does not specify the proportion of stage I patients or provide stage annotations for samples. | act evidence: There is no mention of adjuvant chemotherapy (ACT) annotation in the dataset description or sample metadata. | justification: Neither stage I patient proportion nor ACT annotation is provided or indicated in the dataset.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not provide evidence of either a majority of stage I patients or ACT annotation, thus failing both inclusion criteria.",No,False
samples_table_GSE166749.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of gene expression data from A549 cell line experiments with siRNA treatments; no patient survival time or status data is provided. | justification: The data is from in vitro cell line experiments, not clinical patient samples, so survival data is not applicable.","No | stage i evidence: No patient samples or staging information is provided; data is from cell lines. | act evidence: No adjuvant chemotherapy annotation is present; dataset involves siRNA treatment in cell lines. | justification: The dataset does not include any patient clinical data, staging, or treatment annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is an experimental cell line dataset not meeting inclusion criteria.,No,False
samples_table_GSE72197.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression profiles of PC-9 cell lines and PC-9GR resistant cells, no patient survival data provided. | justification: The dataset is based on cell lines, not patient samples, so no survival time or status data is available.","No | stage i evidence: Not applicable as dataset is from cell lines, not patients. | act evidence: No explicit adjuvant chemotherapy annotation; dataset describes gefitinib resistance in cell lines. | justification: No patient clinical data or treatment annotation is present; only cell line phenotype is described.",meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient survival data and clinical annotations required for inclusion; it is a cell line study unrelated to patient stage or adjuvant chemotherapy.,No,False
samples_table_GSE189270.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of NSCLC cell lines with sensitivity or resistance to FGFR inhibitor; no patient survival time or status data provided. | justification: The dataset describes cell lines, not patient samples, and lacks any survival or clinical outcome data.","No | stage i evidence: No patient stage information is provided; dataset is based on cell lines, not patient samples. | act evidence: No adjuvant chemotherapy annotation is present; dataset focuses on drug sensitivity in cell lines. | justification: No clinical annotations related to stage or adjuvant chemotherapy are available.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not contain patient survival data nor clinical annotations of stage or adjuvant chemotherapy; it is based on cell lines, thus does not meet inclusion criteria.",No,False
samples_table_GSE93157.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: Columns 'Pfse' and 'Pfs' provide progression-free survival time and status data for patients. | justification: The dataset includes patient-specific survival time and status data, specifically progression-free survival (PFS) time and status, meeting the survival data criterion.","No | stage i evidence: No explicit stage information is provided for lung cancer patients; only cancer type (e.g., 'LUNG NON-SQUAMOUS CANCER') is indicated without staging details. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is present; drug columns indicate treatments like Nivolumab or Pembrolizumab (immune checkpoint inhibitors), not ACT. | justification: The dataset lacks explicit stage I patient composition data and does not include adjuvant chemotherapy annotation, so it does not meet the stage I or ACT criterion.","meets survival criterion: Yes | meets stage or act criterion: No | justification: While the dataset contains survival data, it does not meet the requirement of having at least 50% stage I patients or explicit ACT annotation. Therefore, it does not fulfill all inclusion criteria.",No,False
samples_table_GSE136131.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations only mention cell line treatments and replicates; no patient survival time or status data are provided. | justification: The dataset consists of in vitro cell line experiments (A549 cells) with siRNA treatments, lacking any patient clinical data including survival information.","No | stage i evidence: No patient data or staging information is present in the dataset. | act evidence: No adjuvant chemotherapy annotation is present; dataset is based on cell line experiments. | justification: Since the dataset is not derived from patient samples, there is no information on stage I patient composition or ACT annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and any clinical annotations related to stage or adjuvant chemotherapy, thus does not meet inclusion criteria.",No,False
samples_table_GSE16559.csv,,gpt-4.1-mini-2025-04-14,No | evidence: The dataset description and sample metadata do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: No survival time or status data is provided or referenced in the dataset summary or sample annotations.,"No | stage i evidence: No information on cancer staging is provided for lung adenocarcinoma or mesothelioma samples. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or sample metadata. | justification: The dataset lacks both stage information and adjuvant chemotherapy annotations, so it does not meet the inclusion criteria regarding stage I composition or ACT annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not include survival data nor does it have at least 50% stage I patients or explicit ACT annotation. Therefore, it does not meet the inclusion criteria for the meta-analysis.",No,False
samples_table_GSE47059.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations focus on miRNA expression in A549 lung adenocarcinoma cell lines with Bcl-xL silencing; no patient survival time or status data is mentioned. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival information is not available.","No | stage i evidence: No patient data or staging information is provided; the dataset involves cell lines only. | act evidence: No adjuvant chemotherapy annotation is present; dataset is experimental cell line data. | justification: Since this is not a patient cohort dataset, neither stage I patient composition nor ACT annotation applies.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is an experimental cell line study unrelated to clinical patient data.,No,False
samples_table_GSE7035.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of NSCLC adenocarcinoma cell line samples treated in vitro; no patient survival data provided. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival time and status are not available.","No | stage i evidence: No patient samples or staging information present; only cell line data. | act evidence: No explicit adjuvant chemotherapy annotation for patient samples; treatments are in vitro drug exposures. | justification: Since this dataset is from cell lines, there is no patient stage or ACT annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is an in vitro cell line study.,No,False
samples_table_GSE30979.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any survival time or status data such as overall survival (OS), relapse-free survival (RFS), or progression-free survival (PFS). | justification: Survival data is a required inclusion criterion, but no survival information is provided in the dataset or its metadata.",No | stage i evidence: No information on patient stage or proportion of stage I patients is provided in the dataset or description. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is present in the dataset or description. | justification: Neither stage I patient composition nor ACT annotation is available or indicated in the dataset.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both survival data and the required clinical annotations (stage I majority or ACT annotation). Therefore, it does not meet the inclusion criteria.",No,False
samples_table_GSE80316.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression profiles from erlotinib-resistant PC9 NSCLC cell lines under various treatments; no patient-specific survival time or status data provided. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival information is not available.","No | stage i evidence: No information on patient stage; dataset is from cell lines, not patient samples. | act evidence: No explicit adjuvant chemotherapy annotation; treatments are experimental drug exposures in cell lines, not clinical ACT annotation. | justification: The dataset does not include patient samples or clinical annotations relevant to stage or ACT.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and does not include patient stage or ACT annotation, as it is derived from cell line experiments rather than clinical patient data.",No,False
samples_table_GSE69563.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of expression data from H1299 cell lines with no patient survival time or status information. | justification: The dataset is derived from cell line experiments, not patient samples, thus lacks survival data.",No | stage i evidence: No patient data or staging information is provided; dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation is present; dataset is experimental cell line data. | justification: No clinical patient data or treatment annotations are included.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is an experimental cell line dataset, not clinical patient data.",No,False
samples_table_GSE79228.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression profiling of NCI-H292 NSCLC cell line after TFAP2C siRNA treatment; no patient data or survival information provided. | justification: The dataset is based on cell line experiments, not patient samples, thus lacks survival time or status data.","No | stage i evidence: No patient samples included, only NSCLC cell line data. | act evidence: No adjuvant chemotherapy annotation present; dataset is experimental cell line data. | justification: No clinical patient data or treatment annotations are available in this dataset.",meets survival criterion: No | meets stage or act criterion: No | justification: Dataset does not contain any patient survival data or clinical annotations required for inclusion; it is an experimental cell line study.,No,False
samples_table_GSE223395.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: The dataset focuses on tumor biopsies pre- and post-treatment with oncolytic vaccinia virus in malignant pleural mesothelioma and metastatic disease, without survival outcome data.",No | stage i evidence: No information on NSCLC stage distribution is provided; samples include mesothelioma and some NSCLC squamous cell carcinoma but no stage data. | act evidence: No explicit annotation of adjuvant chemotherapy is present in the dataset or description. | justification: The dataset does not specify stage I NSCLC patient proportion nor adjuvant chemotherapy annotation.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks survival data and does not meet the criteria of having >50% stage I NSCLC patients or explicit adjuvant chemotherapy annotation, thus does not meet inclusion criteria.",No,False
samples_table_GSE43567.csv,,gpt-4.1-mini-2025-04-14,No | evidence: Dataset consists of transcriptional profiles of NSCLC cell lines compared to a reference mix; no patient-specific survival time or status data is provided. | justification: The dataset includes only cell line gene expression data without any clinical survival information.,"No | stage i evidence: No patient data or staging information is present; dataset is based on cell lines, not patient samples. | act evidence: No adjuvant chemotherapy annotation is provided as this is a cell line dataset. | justification: Since the dataset is composed of NSCLC cell lines, there is no clinical staging or treatment annotation available.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and clinical annotations such as stage or adjuvant chemotherapy, thus does not meet inclusion criteria.",No,False
samples_table_GSE126043.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset includes treatment status (pre-treatment) and patient response (responder or non-responder) to anti-PD-1 therapy but does not provide any survival time or survival status data such as overall survival (OS), relapse-free survival (RFS), or progression-free survival (PFS). | justification: Survival data requires patient-specific survival time and status, which are not present in this dataset; only response status is given.",No | stage i evidence: No information on patient stage is provided in the dataset or summary. | act evidence: No explicit annotation of adjuvant chemotherapy (ACT) is present; treatment status is 'pre-treatment' indicating no ACT annotation. | justification: Neither stage I patient composition nor ACT annotation is available or indicated.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks survival time and status data and does not meet the criteria of having at least 50% stage I patients or explicit ACT annotation. Therefore, it does not satisfy the inclusion criteria.",No,False
samples_table_GSE93586.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset is from NSCLC cell lines (PC14) subpopulations, no patient data or survival times/status provided. | justification: The dataset involves gene expression profiles of lung cancer cell line subpopulations, not clinical patient samples with survival data.","No | stage i evidence: No patient stage information available as dataset is from cell lines, not patients. | act evidence: No adjuvant chemotherapy annotation present; dataset is experimental cell line data. | justification: No clinical patient data or annotations related to stage or treatment are included.",meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient survival data and clinical annotations required for inclusion; it is an experimental cell line dataset.,No,False
samples_table_GSE24502.csv,,gpt-4.1-mini-2025-04-14,No | evidence: The dataset description and sample annotations list tissue types and methylation profiling details but do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: No survival time or status data is provided or referenced in the dataset summary or sample metadata.,No | stage i evidence: No information on patient stage distribution is provided; samples are labeled as 'NSCLC tumor' without stage annotation. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or metadata. | justification: The dataset lacks any indication of stage I patient majority or ACT annotation.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not include survival data nor does it have at least 50% stage I patients or ACT annotation, thus it does not meet the inclusion criteria.",No,False
samples_table_GSE58542.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression data from H358 NSCLC cell lines with BRG1 knockdown and controls; no patient survival time or status data provided. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival information is not available.","No | stage i evidence: No patient data or staging information is present; dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation or patient treatment data is included. | justification: Since this is an in vitro cell line study, there is no clinical staging or treatment annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is a cell line gene expression study unrelated to patient clinical outcomes.,No,False
samples_table_GSE15126.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of gene expression data from various cancer cell lines, including NSCLC cell lines, but does not provide any patient-specific survival time or status data. | justification: The data is from cell lines, not patient samples, and no survival information is included.","No | stage i evidence: No information on patient stage is provided; the dataset is from cell lines, not clinical patient samples. | act evidence: No adjuvant chemotherapy annotation is present in the dataset. | justification: The dataset is composed of cancer cell lines without clinical staging or treatment annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations such as stage I status or adjuvant chemotherapy, thus does not meet inclusion criteria.",No,False
samples_table_GSE146601.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of expression data from lung cancer cell lines transfected with antagomir-NC or antagomir-744; no patient survival time or status data provided. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival information is absent.",No | stage i evidence: No patient data or staging information available; samples are from advanced lung cancer cell lines. | act evidence: No adjuvant chemotherapy annotation present; dataset is experimental cell line data. | justification: No clinical patient data or annotations related to stage I or ACT are included.,meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is an experimental cell line dataset not meeting inclusion criteria.,No,False
samples_table_GSE102286.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: The dataset includes 'survival (months)' information for patients, indicating survival time data is present. | justification: Survival time in months is explicitly provided for many patients, fulfilling the survival data criterion.","Yes | stage i evidence: Many patients are annotated with Stage I NSCLC, e.g., 'GPL23871_Stage' column shows numerous 'I' entries. | act evidence: There is no explicit adjuvant chemotherapy annotation in the dataset. | justification: The dataset contains a majority of patients with Stage I NSCLC, meeting the criterion of at least 50% Stage I patients; no ACT annotation is present.","meets survival criterion: Yes | meets stage or act criterion: Yes | justification: The dataset includes patient-specific survival time data and has a majority of Stage I NSCLC patients, satisfying both inclusion criteria.",Yes,False
samples_table_GSE66245.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of cell line experiments with treatments and does not include any patient-specific survival time or status data. | justification: The data is from lung cancer cell lines (e.g., H82, H460, A549) with various treatments, not from patient samples with survival outcomes.","No | stage i evidence: No information on patient stage or clinical staging is provided; the dataset is based on cell lines, not patient samples. | act evidence: No explicit adjuvant chemotherapy annotation is present; treatments are experimental drug combinations on cell lines, not clinical ACT annotation. | justification: The dataset is experimental and does not contain clinical patient data regarding stage or adjuvant chemotherapy.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations of stage or adjuvant chemotherapy, thus does not meet inclusion criteria.",No,False
samples_table_GSE5816.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of NSCLC cell lines and immortalized bronchial epithelial cells treated with 5-aza; no patient-specific survival time or status data is provided. | justification: The data is from cell lines, not patient samples, so survival data is not available.","No | stage i evidence: No information on patient stage distribution is provided; dataset is based on cell lines, not patient samples. | act evidence: No explicit adjuvant chemotherapy annotation is present; treatments are experimental drug exposures in cell lines, not clinical ACT annotation. | justification: The dataset does not include clinical patient data with stage or ACT annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations for stage or adjuvant chemotherapy; it is a cell line experimental dataset not meeting inclusion criteria.,No,False
samples_table_GSE198958.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: The dataset includes overall survival (os) in months and event status (death: yes/no), as well as disease-free survival (dfs) and progression event (pd) status for each patient. | justification: Survival time (os and dfs in months) and survival status (death: yes/no, event (pd): yes/no) are explicitly provided for individual patients.","Yes | stage i evidence: Multiple patients have Stage I NSCLC (IA, IB) as indicated in the 'Stage' column, e.g., GSM5961667 (IA), GSM5961669 (IA), GSM5961672 (IA), GSM5961673 (IA), GSM5961674 (IB), GSM5961678 (IB), GSM5961687 (IA), GSM5961689 (IA), GSM5961692 (IA), GSM5961693 (IB), GSM5961695 (IA), GSM5961697 (IA), GSM5961698 (IA), GSM5961702 (IA), GSM5961710 (IA), GSM5961714 (IA), GSM5961716 (IB), GSM5961717 (IA), GSM5961721 (IB), GSM5961722 (IIB but no ACT annotation), GSM5961720 (IA), GSM5961723 (IIA), GSM5961724 (IIB), GSM5961725 (IIB), GSM5961726 (IB), GSM5961727 (IIB). Counting the number of Stage I patients shows that more than 50% of the cohort are Stage I. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is provided in the dataset or description. | justification: The dataset includes a majority (>50%) of patients with Stage I NSCLC, fulfilling the criterion. There is no explicit ACT annotation.","meets survival criterion: Yes | meets stage or act criterion: Yes | justification: The dataset contains patient-specific survival time and status data (OS, DFS, death event), and more than 50% of patients are Stage I NSCLC. Although no ACT annotation is present, the Stage I majority criterion is met, justifying inclusion.",Yes,False
samples_table_GSE84799.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample data do not include any patient-specific survival time or status information such as overall survival (OS), recurrence-free survival (RFS), or progression-free survival (PFS). | justification: Survival data is a required inclusion criterion, but no survival time or status data is provided in the dataset or metadata.","Yes | stage i evidence: Multiple patients are annotated with Stage I NSCLC (e.g., IA, IB) such as patient cases 16 (IA), 52 (IA), 65 (IA), 97 (IA), 145 (IA), 162 (IA), 179 (IA), and others. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is present in the dataset. | justification: Although no ACT annotation is provided, the dataset includes a substantial number of Stage I patients, likely exceeding 50% of the cohort.","meets survival criterion: No | meets stage or act criterion: Yes | justification: The dataset meets the criterion of having at least 50% Stage I patients but does not meet the requirement for survival data, which is mandatory for inclusion.",No,False
samples_table_GSE168466.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations list tissue types and histological classifications but do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: Survival data is a required inclusion criterion, but no survival time or status information is provided in the dataset or description.",No | stage i evidence: No information on patient staging is provided; the dataset focuses on histological and molecular classification without stage annotations. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or description. | justification: Neither stage I patient composition nor adjuvant chemotherapy annotation is available or indicated.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both survival data and the required clinical annotations (stage I majority or ACT annotation), thus it does not meet the inclusion criteria.",No,False
samples_table_GSE252795.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression profiles from NSCLC cell lines (NCI-H1299 and NCI-H1299/CDDP) rather than patient samples. | justification: No patient-specific survival time or status data is provided; data is from cell lines, not clinical patient data.","No | stage i evidence: No patient samples or staging information provided; data is from cell lines. | act evidence: No adjuvant chemotherapy annotation; dataset describes cisplatin resistance in cell lines, not patient treatment annotation. | justification: Dataset does not include patient clinical data or treatment annotations.",meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient survival data and clinical annotations required for inclusion; it is an in vitro cell line gene expression study.,No,False
samples_table_GSE38310.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations only mention cell lines and treatment conditions (e.g., erlotinib exposure) without any patient-specific survival time or status data. | justification: This dataset is based on cell line models of acquired resistance to EGFR-targeted therapy, not on patient clinical data with survival outcomes.","No | stage i evidence: No information on patient stage distribution is provided; dataset involves cell lines, not patient samples. | act evidence: No explicit adjuvant chemotherapy annotation is present; treatments are in vitro drug exposures to cell lines. | justification: The dataset does not include patient samples, so stage or ACT annotation criteria cannot be met.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and does not include patient samples with stage or ACT annotation. It is a cell line study focused on molecular mechanisms of drug resistance, thus does not meet inclusion criteria.",No,False
