custom_id,error,model,Q1,Q2,Q3,Q4,in_actual
samples_table_GSE7035.csv,,gpt-5-mini-2025-08-07,"No | evidence: Sample annotation lists A549 NSCLC cell line samples (e.g., 'Control treated cells Rep1', 'Rosiglitazone treated cells Rep1') with GSM IDs; no patient-level fields for survival status or survival time are provided. | justification: All entries are cell line experimental replicates (in vitro), not patient records; therefore no patient-specific survival variables (OS/PFS/RFS) are present.","No | stage i evidence: No clinical staging information is provided; samples are labeled as A549 cell line, not patient tumors, so proportion of Stage I patients cannot be assessed. | act evidence: No annotation of adjuvant chemotherapy for individual patients is present; dataset describes drug treatments applied to cell line replicates (rosiglitazone, carboplatin), not clinical ACT records. | justification: Dataset is an in vitro cell line experiment with treatment conditions, lacking any clinical stage or adjuvant chemotherapy metadata.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset contains only cell line experimental samples without patient-level survival data or clinical annotations (stage or ACT). It does not meet either inclusion criterion.,No,False
samples_table_GSE30979.csv,,gpt-5-mini-2025-08-07,"No | evidence: Header shows only: GPL6244_Group, GPL6244_Accession, GPL6244_Title, GPL6244_Source name, GPL6244_Tissue, GPL6244_Histology, GPL6244_Treatment. Sample rows (GSM767776–GSM767795) have these columns but the clinical columns are empty; there are no fields for overall survival, progression-free survival, survival time, or survival status. | justification: This is an ex vivo gene expression study of hypoxic vs normoxic NSCLC fragments. The provided metadata contains sample IDs and empty histology/treatment fields but no patient-specific survival time or survival status variables.","No | stage i evidence: No stage or staging information is present in the metadata (the 'GPL6244_Histology' column is empty for listed samples and no 'stage' column exists). The dataset summary does not report proportions of stage I cases. | act evidence: The header includes a 'GPL6244_Treatment' column but the sample rows show it empty; there is no explicit annotation of adjuvant chemotherapy (ACT). | justification: Neither criterion is met: there is no information to determine that >50% of patients are stage I, and there is no explicit ACT annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-level survival time/status variables required by inclusion criterion 1, and it provides no staging or adjuvant chemotherapy annotations required by criterion 2. Therefore it does not meet the inclusion criteria.",No,False
samples_table_GSE80316.csv,,gpt-5-mini-2025-08-07,"No | evidence: Provided metadata rows list GSM sample titles and columns: GPL17586_Title, GPL17586_Source name, GPL17586_Tissue, GPL17586_Cell type, GPL17586_Genotype, GPL17586_Disease, GPL17586_Treatment. No patient-level clinical fields such as overall survival time/status, progression-free survival time/status, RFS, OS_time, OS_status, PFS_time, or similar are present. | justification: This is an in vitro gene expression experiment on PC9 erlotinib-resistant cell lines with treatment conditions; there are no patient-specific survival variables.","No | stage i evidence: No staging information (e.g., AJCC stage, Stage I/II/III/IV) is provided in the metadata. Samples are described as 'erlotinib resistance PC9 NSCLC cells' rather than patient tumors. | act evidence: No annotation indicating adjuvant chemotherapy (ACT) for patients. The 'Treatment' column describes in vitro drug exposures (erlotinib, YF454A, combination), not clinical adjuvant therapy in patients. | justification: All samples are cell line replicates with experimental drug treatments; there is neither clinical stage information nor ACT annotation applicable to patient cohorts.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required inclusion criteria: lacks patient-specific survival time/status variables, and does not satisfy stage/ACT criterion because it is an in vitro cell line dataset with no patient staging or adjuvant chemotherapy annotations.",No,False
samples_table_GSE69563.csv,,gpt-5-mini-2025-08-07,"No | evidence: Title/summary and sample records describe H1299 cell line experiments (GSM1701910, GSM1701911, GSM1703987-92) with transfections (miR-138, NC mimics, AGO2 siRNA) and qPCR groups; no OS/RFS/PFS time or status fields present. | justification: Dataset is in vitro cell line expression data (H1299) rather than clinical patient data, so no patient-specific survival variables are provided.",No | stage i evidence: No staging information provided; samples labeled as 'Human non-small cell lung cancer cell' (H1299 cell line) rather than patient tumor stage. | act evidence: No annotation of adjuvant chemotherapy or treatment status in the provided metadata; only transfection/experimental conditions are listed. | justification: Dataset contains only cell line experimental group annotations and lacks any patient staging or treatment (ACT) annotations.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required inclusion criteria: no patient-level survival time/status variables and no information indicating majority Stage I patients or explicit adjuvant chemotherapy annotation (cell line data only).,No,False
samples_table_GSE79228.csv,,gpt-5-mini-2025-08-07,"No | evidence: Dataset samples are labeled as NCI-H292 cell line (GSM2088403, GSM2088404) with fields like 'Cell line', 'Cell type', 'Transfected with'; no patient-level fields for OS/PFS status or times. | justification: This is an in vitro cell line microarray (TFAP2C siRNA vs control) with no patient survival variables.","No | stage i evidence: No patient staging information present; samples are cell line experiments, not clinical cases. | act evidence: No adjuvant chemotherapy annotation or treatment metadata for patients present. | justification: The dataset consists of cultured NSCLC cell line samples (NCI-H292) rather than patient cohorts, so neither >50% Stage I composition nor ACT annotation applies.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: lacks patient-specific survival status/time variables and lacks clinical cohort information regarding stage I proportion or adjuvant chemotherapy.,No,False
samples_table_GSE223395.csv,,gpt-5-mini-2025-08-07,"No | evidence: Provided sample table/metadata lists biopsy samples with columns: Group, Accession, Title, Source name, Pathology, Cohort, Dose. No variables for overall survival, progression-free survival, survival time, or vital status are present. | justification: Dataset is a phase I correlative trial sample annotation; no patient-specific survival time or status fields are included.","No | stage i evidence: No stage (I/II/III/IV) annotations present in the metadata. The 'Cohort' column contains numeric cohort IDs, not clinical stage. | act evidence: No annotation for adjuvant chemotherapy (ACT) is present in the provided metadata or description. | justification: The cohort/dose columns refer to trial dosing cohorts, not pathological stage; pathology is predominantly malignant pleural mesothelioma with a few non-NSCLC entries, and there is no ACT information.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: no patient-level survival time/status variables are provided, and the dataset lacks stage annotations or ACT information. Additionally, the study population is primarily malignant pleural mesothelioma (not NSCLC), so it does not meet the NSCLC stage/composition requirement.",No,False
samples_table_GSE43567.csv,,gpt-5-mini-2025-08-07,"No | evidence: Columns shown: GPL7264_Group, GPL7264_Accession, GPL7264_Title, GPL7264_Source name 1, GPL7264_Source name 2, GPL7264_Cell line (Ch1), GPL7264_Tissue (Ch1), GPL7264_Reference (Ch2), GPL7264_Tissue (Ch2). Rows list cell line names (e.g., H2073, A549, H1299) and reference mix; no variables for overall survival, progression-free survival, survival time, or event status. | justification: This dataset profiles NSCLC cell lines against a reference mix and contains no patient-level clinical fields or survival status/time variables.","No | stage i evidence: All samples are named cell lines (e.g., H2073, A549, Calu-3) with 'non-small cell lung cancer (NSCLC)' as tissue; there is no staging information (no Stage I/II/III/IV fields). | act evidence: No annotation or column indicating adjuvant chemotherapy (ACT) or treatment status is present in the provided metadata. | justification: Dataset consists of in vitro cell lines rather than patient samples, so there is no staging or treatment annotation to meet the >50% Stage I or explicit ACT criteria.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival time/status variables and contains no staging or adjuvant chemotherapy annotations (samples are NSCLC cell lines). Therefore it does not meet either inclusion criterion.,No,False
samples_table_GSE126043.csv,,gpt-5-mini-2025-08-07,"No | evidence: Provided columns: GPL21145_Group, GPL21145_Accession, GPL21145_Title, GPL21145_Source name, GPL21145_Tissue, GPL21145_Treatment status, GPL21145_Patient response. Patient response is responder/non-responder. No survival time or survival status (OS/RFS/PFS) variables present. | justification: The dataset only lists treatment status and binary response to PD-1 therapy; there are no patient-level survival time or event status fields.","No | stage i evidence: No stage or tumor stage columns present in the provided sample table or summary. | act evidence: No adjuvant chemotherapy (ACT) annotation or treatment history beyond 'pre-treatment' is provided. | justification: Neither stage information nor explicit ACT annotation is present for any samples, so cannot determine >50% Stage I or presence of ACT labels.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival time/status variables (fails inclusion criterion 1) and lacks stage or adjuvant chemotherapy annotations (fails criterion 2). Therefore it does not meet the inclusion criteria.,No,False
samples_table_GSE93586.csv,,gpt-5-mini-2025-08-07,"No | evidence: Summary and sample table describe NSCLC PC14 cell line subpopulations (PC14 E+CD133+, PC14 E-CD133+, etc.). No patient records, no variables for overall survival, progression-free survival, or survival status/time are present. | justification: This dataset contains expression data from cell line subpopulations (PC14) rather than patient samples; no patient-level survival status or survival time variables are provided.","No | stage i evidence: No clinical staging information is provided in the summary or sample annotation; samples are cell line subpopulations, not patient tumors. | act evidence: No annotation for adjuvant chemotherapy (ACT) or treatment is present in the summary or sample table. | justification: The dataset represents in vitro cell line subpopulations (PC14) with no patient cohort composition, staging, or treatment annotations; therefore it cannot meet the >50% Stage I or explicit ACT annotation criterion.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails both inclusion criteria: lacks any patient-specific survival time/status variables, and contains no clinical staging or ACT information (it is a cell line study).",No,False
samples_table_GSE24502.csv,,gpt-5-mini-2025-08-07,"No | evidence: Provided metadata lists GSM sample IDs, sample titles and tissue/sample type (e.g., 'NSCLC tumor', 'non-malignant lung tissue') and assay details. There are no columns or fields for overall survival, progression-free survival, recurrence-free survival, follow-up time, or vital status. | justification: The dataset contains only sample/assay-level annotations for methylation experiments; no patient-specific survival time or status variables are present.","No | stage i evidence: No staging information is present in the sample metadata or summary; samples are labeled generically as 'NSCLC tumor' without stage (I/II/III/IV) annotations. | act evidence: There is no annotation indicating adjuvant chemotherapy (ACT) or treatment status in the provided metadata. | justification: Neither stage data nor treatment (ACT) annotations are available, so the dataset cannot be shown to have >50% stage I patients or explicit ACT annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-level survival time/status variables and contains no stage or adjuvant chemotherapy annotations; it therefore does not meet the inclusion criteria.,No,False
samples_table_GSE58542.csv,,gpt-5-mini-2025-08-07,"No | evidence: Title/summary describe H358 NSCLC cell line knockdown experiment; sample table lists GSMs as 'H358 Control technical replicate' and 'H358 Brg1i.* technical replicate' with only 'Cell line' and 'ShRNA' columns; no survival time or status fields present. | justification: This is an in vitro cell-line dataset (technical replicates), not patient-level clinical data; no OS/PFS/RFS status or time variables are provided.",No | stage i evidence: No clinical stage annotations present in the metadata; all entries are cell line replicates (H358). | act evidence: No adjuvant chemotherapy (ACT) annotations or any treatment annotations are present in the metadata. | justification: Dataset contains no patient cohort or clinical annotations—only cell line experimental samples—so it cannot meet >50% Stage I or explicit ACT annotation criteria.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required inclusion criteria: lacks patient-specific survival time/status variables and lacks any clinical stage or ACT information because it is a cell-line transcription experiment with technical replicates.,No,False
samples_table_GSE15126.csv,,gpt-5-mini-2025-08-07,"No | evidence: Columns and entries list GPL..._Cell line, GPL..._Tissue, K-ras dependence, and GSM sample names (cell lines). No fields for overall survival, progression-free survival, recurrence-free survival, survival time, or status. | justification: Dataset consists of cell line samples and annotations (K-Ras dependence, tissue/cell line names). There are no patient-level clinical variables for survival time or status.","No | stage i evidence: No staging information present. Entries label tissues as 'Lung:NSCLC' or cell line names but do not include stage (e.g., Stage I) for any samples. | act evidence: No annotation for adjuvant chemotherapy or treatment history is present in the provided columns or sample descriptions. | justification: The dataset contains in vitro cell line samples with tissue and K-Ras dependence labels only; it does not provide patient stage information or explicit adjuvant chemotherapy annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required inclusion criteria: lacks patient-specific survival time/status variables and lacks stage I majority or ACT annotation. The data are cell-line expression profiles rather than clinical patient cohorts.,No,False
samples_table_GSE146601.csv,,gpt-5-mini-2025-08-07,"No | evidence: Sample metadata shows GSM entries from transfected cell lines (e.g., 'cells were transfected with antagomir-NC', 'Advanced lung cancer cells'); no patient-level fields for overall survival, progression-free survival, or survival status/time are present. | justification: This is an in vitro cell line expression experiment; no patient-specific clinical survival variables are provided.",No | stage i evidence: Metadata labels samples as 'Advanced lung cancer cells' and are cell line transfections; there is no patient stage annotation indicating Stage I majority. | act evidence: No fields indicate adjuvant chemotherapy status or any patient treatment annotations. | justification: Dataset consists of cell line experiments labeled 'Advanced lung cancer cells' with transfection info only; no patient stage or ACT annotations are present.,"meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required inclusion criteria: lacks patient-level survival status/time variables and lacks either a majority of Stage I patients or explicit adjuvant chemotherapy annotation. The data are from cell line experiments, not clinical patient samples.",No,False
samples_table_GSE102286.csv,,gpt-5-mini-2025-08-07,"No | evidence: The sample table includes a 'GPL23871_Characteristics' field containing entries like 'survival (months): 56.9' (i.e., survival time), but there is no explicit patient-level survival status or event/censoring indicator (e.g., 'vital status', 'dead/alive', 'event') in any column. | justification: A survival time variable is present (months), but an accompanying survival status/event indicator is not provided in the supplied metadata, so the required pair (time + status) is not available.","Yes | stage i evidence: Patient-level 'Stage' column shows many 'I' entries. From the provided rows there are 91 unique patients and 62 are recorded as Stage I (~68% Stage I), exceeding the >50% threshold. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is present in any column or characteristic. | justification: The dataset meets the stage I composition requirement (>50% Stage I). There is no ACT annotation.","meets survival criterion: No | meets stage or act criterion: Yes | justification: Although the cohort is predominantly Stage I (meets criterion 2), the dataset lacks an explicit patient-level survival status/event variable (criterion 1 requires both survival time and status). Therefore it does not meet all inclusion requirements.",No,False
samples_table_GSE66245.csv,,gpt-5-mini-2025-08-07,"No | evidence: Metadata rows list GSM accessions and sample descriptors for cell lines (e.g., H460, A549, H1299, H82) and treatments (FBS, GCRA, COMB, shBRG1). There are no columns or variables indicating patient-level survival time or survival status (no OS/PFS/RFS time or event fields). | justification: This is a preclinical cell-line SuperSeries; no patient-specific clinical survival variables are provided.","No | stage i evidence: Samples are annotated as cell lines (e.g., 'NSCLC cell line H460', 'SCLC cell line H82') with no tumor stage field and no indication of proportions of Stage I patients. | act evidence: Treatments listed are experimental conditions (FBS, GCRA, COMB, shBRG1) rather than clinical adjuvant chemotherapy annotation; no explicit ACT variable is present. | justification: Dataset contains only cell-line experimental treatment metadata, not patient clinical data specifying stage or adjuvant chemotherapy.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: there are no patient-specific survival status/time variables, and there is no patient-stage information or explicit adjuvant chemotherapy annotation (dataset is preclinical cell-line data).",No,False
samples_table_GSE5816.csv,,gpt-5-mini-2025-08-07,"No | evidence: Sample list and summary show cell lines (e.g., H2347, H1993, A549, H460, HBEC) and treatment conditions; no patient identifiers or variables for overall/progression-free survival are provided. | justification: This is an in vitro methylation study of cell lines and immortalized bronchial epithelial cells; there are no patient-level clinical fields for survival status or survival time.","No | stage i evidence: No clinical staging information is present; samples are labeled as cell lines or HBEC, not patient stages. | act evidence: No annotation or metadata indicating adjuvant chemotherapy for patients is present. | justification: Dataset contains experimental cell-line treatment groups rather than clinical patient cohorts, so >50% Stage I composition or ACT annotation cannot be assessed or satisfied.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: no patient-specific survival time/status variables, and no clinical-stage composition or adjuvant chemotherapy annotation (dataset comprises cell lines and HBECs).",No,False
samples_table_GSE198958.csv,,gpt-5-mini-2025-08-07,"Yes | evidence: Header and sample fields include 'event (pd): yes/no' (progression event), 'dfs (months): <value>' (disease-free survival time), 'os (months): <value>' (overall survival time), and a final 'Death' column with yes/no. | justification: Patient-level DFS status (event (pd)) and DFS time (dfs in months) are provided for individual samples; OS time (os in months) and a death indicator are also present, satisfying survival status and time variable requirements.","No | stage i evidence: Stage column shows many stages (IA, IB, IIA, IIB, IIIA, IIIB). Counted stage I (IA or IB) entries = 27 out of 67 total (~40%), i.e., <50% are stage I. | act evidence: Treatment column lists 'Resection' for samples; there is no explicit annotation of adjuvant chemotherapy (no 'ACT' or chemotherapy indicator present). | justification: The dataset does not have >50% stage I patients and does not include explicit adjuvant chemotherapy annotation.","meets survival criterion: Yes | meets stage or act criterion: No | justification: Although required patient-level survival variables (DFS status/time, OS time, death) are present, the second inclusion requirement is not met: fewer than 50% of patients are stage I (~40%) and no explicit ACT annotation is provided.",No,False
samples_table_GSE84799.csv,,gpt-5-mini-2025-08-07,"No | evidence: Columns shown: Patient case, NSCLC, Tissue, Histology, Gender, Stage, Condition, Patient_id, Cell type, GSM accession. No columns for overall survival (OS) status/time, progression-free survival (PFS) status/time, recurrence-free survival (RFS), or similar patient-specific survival/time variables are present. | justification: Dataset appears to be single-cell profiling with per-sample/cell annotations (tumor vs normal) and clinical stage, but contains no patient-specific survival time or status variables.","No | stage i evidence: Among the explicit patient-case rows (n=29), stage entries include IA, IB, IIA, IIB, IIIA, IIIB, IVA, IVB. Counted stage I (IA or IB) = 10/29 (~34.5%), which is <50%. Many subsequent rows list only GSM/sample IDs and cell-level descriptors without stage information. | act evidence: No column or annotation for adjuvant chemotherapy, 'ACT', 'chemotherapy', or treatment status is present in the provided metadata. | justification: Visible patient-level data do include stage but do not meet the >50% stage I threshold, and there is no explicit adjuvant chemotherapy annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival status/time variables required for survival analysis and does not meet the stage I majority (>50%) nor provide explicit adjuvant chemotherapy annotation; therefore it does not satisfy the inclusion criteria.,No,False
samples_table_GSE168466.csv,,gpt-5-mini-2025-08-07,"No | evidence: Provided fields: GPL23126_Group, GPL23126_Accession, GPL23126_Title, GPL23126_Source name, GPL23126_Tissue (rows list GSM IDs and histologic/tissue labels). No columns for overall survival, progression-free survival, recurrence-free survival, survival time, or status. | justification: The dataset contains sample IDs and tissue/histology annotations only; there are no patient-level survival time or event/status variables present.",No | stage i evidence: No staging information provided (no TNM or stage columns). Sample annotations list histologic subtype/tissue only. | act evidence: No adjuvant chemotherapy (ACT) or treatment annotation fields are present in the provided data. | justification: Neither stage information nor treatment/ACT annotations are included; cannot determine proportion of Stage I cases or ACT use.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival status/time variables and contains no staging or adjuvant chemotherapy annotations, so it does not meet either inclusion requirement.",No,False
samples_table_GSE252795.csv,,gpt-5-mini-2025-08-07,"No | evidence: Title/summary and sample table describe cell line experiments (NCI-H1299 and NCI-H1299/CDDP biological replicates). No patient records or columns for overall/progression-free survival status or time are present. | justification: This dataset contains expression data from cell lines, not patient-level clinical data; no survival status/time variables are provided.",No | stage i evidence: No clinical staging information present; samples are labeled as cell lines (NCI-H1299) rather than patient tumors. | act evidence: No annotation of adjuvant chemotherapy status in the metadata or sample descriptions. | justification: Dataset contains no patient-stage or treatment annotations; cannot determine >50% Stage I or ACT presence.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails required criteria: lacks patient-specific survival time/status variables and lacks stage I majority or explicit adjuvant chemotherapy annotations. It is an in vitro cell line study.,No,False
samples_table_GSE38310.csv,,gpt-5-mini-2025-08-07,"No | evidence: Sample metadata lists only cell line names (HCC827, ER3, T15-2) and treatment conditions (DMSO, 1uM erlotinib); no patient-level fields such as overall survival status, survival time, PFS, or RFS are present. | justification: This is an in vitro cell-line microarray (GSM entries correspond to cell line replicates and treatments), so there are no patient-specific survival variables.","No | stage i evidence: No clinical staging information is provided in the sample metadata; all entries are labeled as cell lines or sublines (no 'Stage I' or other stage annotations). | act evidence: No adjuvant chemotherapy (ACT) annotation is present; treatments listed are experimental in vitro exposures (erlotinib, DMSO), not clinical ACT records. | justification: Dataset contains only cell-line experimental samples, so neither >50% stage I patient composition nor explicit ACT annotations apply.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required inclusion criteria: lacks patient-level survival status/time data, and lacks clinical stage or adjuvant chemotherapy annotations (samples are laboratory cell lines).",No,False
samples_table_GSE37745.csv,,gpt-5-mini-2025-08-07,"Yes | evidence: Columns: GPL570_Dead (yes/no), GPL570_Days to determined death status (numeric). Also GPL570_Recurrence and GPL570_Days to recurrence / to last visit are present. | justification: Patient-level death status and days-to-death are provided for individual records; recurrence status and days-to-recurrence/last-visit are also available and can serve as recurrence-free/progression endpoints.","Yes | stage i evidence: Column: GPL570_Tumor stage with many entries labeled 1a or 1b (e.g., '1a','1b'). | act evidence: Column: GPL570_Adjuvant treatment with explicit values 'yes','no','not known' for individual patients. | justification: The dataset includes an explicit adjuvant treatment annotation for patients. In addition, the tumor-stage column contains numerous stage I (1a/1b) entries, supporting stage I–predominant composition.",meets survival criterion: Yes | meets stage or act criterion: Yes | justification: Meets survival criterion because individual-level death status and days-to-death (and recurrence/time-to-recurrence or last visit) are provided. Meets the secondary criterion because an explicit adjuvant treatment variable is present; tumor-stage data also indicate many stage I cases.,Yes,True
samples_table_GSE12472.csv,,gpt-5-mini-2025-08-07,"Yes | evidence: Columns 'GPL1708_Dead/alive at last follow-up' (values 'alive'/'dead') and 'GPL1708_Survival as from surgery' (values given in months, e.g. '43 months', '151 months', '72 months'). | justification: Patient-level vital status and time-from-surgery survival duration are present for tumor samples.","Yes | stage i evidence: Column 'GPL1708_Tumor stage' contains many IA/IB entries. Among the 35 squamous cell carcinoma tumor samples (T01–T35), 23 are stage I (IA or IB) → 23/35 = 65.7% (majority of tumor samples are stage I). Note: when including the 28 normal bronchial samples the overall study-wide fraction is 23/63 = 36.5%. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation column or values present in the provided sample metadata. | justification: Although the full dataset includes normal samples (so study-wide % stage I <50%), the tumor subset alone comprises a majority (>50%) stage I patients (23/35).","meets survival criterion: Yes | meets stage or act criterion: Yes | justification: The dataset provides patient-level survival status and survival time. The tumor sample subset has a majority of stage I cases (23/35, 65.7%), satisfying the stage I requirement for inclusion of tumor data. No ACT annotation is present.",Yes,False
samples_table_GSE2003.csv,,gpt-5-mini-2025-08-07,"No | evidence: Title/summary describe NCI 60 cell lines; sample rows list cell line names (e.g., NSCLC_A549, BREAST_MCF7) and GSM IDs. No patient-level fields for survival time or status are present in the provided data. | justification: Dataset contains in vitro cell line expression samples, not clinical patient records. There are no variables like OS_time, OS_status, PFS_time, or PFS_status.","No | stage i evidence: Sample entries are cell line identifiers (e.g., NSCLC_A549, NSCLC_NCI_H460) rather than patient staging information; no stage I/II/III/IV annotations present. | act evidence: No annotation of adjuvant chemotherapy (ACT) or treatment variables in the provided records. | justification: This is a cell line dataset with no clinical staging or treatment annotations; therefore it cannot meet the >50% stage I or explicit ACT annotation criterion.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset consists of NCI-60 cell line samples without any patient-specific survival time/status variables and without clinical stage or adjuvant chemotherapy annotations, so it fails both inclusion criteria.",No,False
samples_table_GSE99870.csv,,gpt-5-mini-2025-08-07,"No | evidence: Provided sample table columns: GPL21827_Group, GPL21827_Accession, GPL21827_Title, GPL21827_Source name, GPL21827_Age, GPL21827_Tissue, GPL21827_Disease state. Entries describe pre-/post-operation plasma samples, ages, tissue, and disease state; no variables for overall survival, progression-free survival, relapse-free survival, survival time, or survival status are present. | justification: Dataset contains only sample descriptors and paired pre-/post-op plasma samples; no patient-specific survival time or status fields are included.","No | stage i evidence: No staging information (e.g., TNM or stage I/II/III/IV) is provided in the sample table or titles. | act evidence: No annotation or field indicating adjuvant chemotherapy (ACT) status is present. | justification: Neither majority-stage I composition nor explicit ACT annotation is available in the dataset metadata.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset fails the primary inclusion criterion because it lacks patient-level survival time and status variables. It also fails the secondary criterion because there is no stage information indicating >50% stage I patients and no adjuvant chemotherapy annotation. Therefore it does not meet required inclusion criteria.,No,False
samples_table_GSE63074.csv,,gpt-5-mini-2025-08-07,"No | evidence: Table header and rows include columns: GPL570_Group, GPL570_Accession, GPL570_Title, GPL570_Source name, GPL570_Study, GPL570_Tissue, GPL570_Agent, GPL570_Risk, GPL570_Specimen, GPL570_Lab, GPL570_Specimen treatment, GPL570_Patient. No columns for overall survival (OS) or progression-free/recurrence-free survival time or event status. | justification: No patient-specific survival time or event/status variables are present in the provided metadata.","Unclear | stage i evidence: Dataset summary mentions 'early-stage, completely resected' in title/summary but the provided sample-level fields do not include tumor stage or TNM (no 'stage' column or stage values shown). | act evidence: No explicit adjuvant chemotherapy (ACT) annotation or treatment column is present in the sample metadata (GPL570_Specimen treatment is present but contains values like 'RNALater'/'Fresh Frozen', not ACT). | justification: The summary implies early-stage disease but there is no sample-level stage breakdown or explicit ACT annotation in the provided data to confirm >50% Stage I or ACT labeling.","meets survival criterion: No | meets stage or act criterion: Unclear | justification: The dataset lacks patient-level survival time/status variables (fails inclusion criterion 1). There is no explicit stage or ACT annotation in the provided metadata to confirm criterion 2; although the study title states 'early-stage', the necessary sample-level stage proportions or ACT labels are not present.",No,False
samples_table_GSE4869.csv,,gpt-5-mini-2025-08-07,"No | evidence: Sample table and metadata list cell lines (H460), sample IDs (GSM109527, GSM109528), treatment/characteristics fields only. No variables for overall survival, progression-free survival, survival time, or status are present. | justification: This is an in vitro cell-line microarray study; no patient-level clinical follow-up or survival fields are provided.","No | stage i evidence: No clinical staging information present in metadata; samples are labeled as cell lines (H460) not patient tumors. | act evidence: No adjuvant chemotherapy annotation or treatment details relevant to patient ACT are present; 'Treatment' field refers to cell-line selection, not patient therapy. | justification: Dataset comprises experimental cell-line samples, so neither stage distribution nor ACT annotation for patients is available.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required inclusion criteria: contains no patient-specific survival status/time variables, and provides no patient staging or adjuvant chemotherapy information (cell-line study). Therefore it is not suitable for inclusion.",No,False
samples_table_GSE138092.csv,,gpt-5-mini-2025-08-07,"No | evidence: Provided sample metadata columns and rows only include fields such as GPL19117_Group, GPL19117_Accession, GPL19117_Title, GPL19117_Source name, GPL19117_Tissue, GPL19117_Age and per-sample diagnosis (e.g., 'CSF from NSCLC', 'CSF from Breast Cancer'). No variables for overall survival, progression-free survival, relapse-free survival, or any survival time/status are present. | justification: The dataset metadata contains sample-level diagnoses and age but does not contain any patient-specific survival time or event/status variables required by the inclusion criteria.","No | stage i evidence: Sample annotations list tumor types (e.g., 'CSF from NSCLC', 'Adenocarcinoma of Lung') but contain no staging information (no stage I/II/III/IV fields) and no counts/percentages by stage to assess >50% stage I. | act evidence: There is no mention of adjuvant chemotherapy (ACT) or treatment annotation in the provided metadata or sample titles. | justification: Although several samples are from lung cancer patients, the metadata lacks explicit stage or treatment (ACT) annotations, so neither the >50% stage I criterion nor ACT annotation is satisfied or verifiable.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset fails both required conditions: it does not provide patient-specific survival time/status variables, and it does not provide stage information or ACT annotations to confirm >50% stage I or explicit adjuvant chemotherapy. Therefore it does not meet inclusion criteria.",No,False
samples_table_GSE104757.csv,,gpt-5-mini-2025-08-07,"No | evidence: Dataset describes microarray profiles of four NSCLC cell lines (H596, H2122, HCC366, H661) treated with DMSO or SW151511 (GSM entries: GSM2807225–GSM2807232). Metadata fields: Cell line, Phenotype, Treatment. No patient survival status or time variables are present in the provided description. | justification: This is an in vitro cell-line experiment with sample-level treatment annotations; there are no patient-level clinical variables such as OS/PFS time or status.",No | stage i evidence: No information about patient stage is provided. All samples are cell lines (metadata: 'Non-small cell lung cancer cell line ...'). | act evidence: No adjuvant chemotherapy (ACT) annotation is present; treatment refers to the experimental compound SW151511 or DMSO in cell lines. | justification: Dataset contains only cell-line experimental treatment annotations and lacks any patient-level staging or ACT fields.,"meets survival criterion: No | meets stage or act criterion: No | justification: Fails required criteria: does not contain patient-specific survival time/status and does not provide patient-stage information or ACT annotation. It is an in vitro cell-line study, not a clinical patient dataset.",No,False
